chapter	chapter_title	verse_number	original_text
36	Chapter - 36	70	"कुर्यादावाहनाद्यांश्च त एतेऽष्टादश स्मृताः।  
आवाहनासने सार्घ्यं पाद्यमाचमनं तथा ॥ 77 ॥"
36	Chapter - 36	71	"स्नानं च परिधानं च सोत्तरीयोपवीतकम्।  
गन्धः सुमनसो दीपो धूपश्च मधुपर्ककः ॥ 78 ॥"
36	Chapter - 36	72	"प्रापणं (स्वादु F.)सेन्दु ताम्बूलं पादयोः कुसुमाञ्जलिः।  
आत्माराधनदानं च यथेष्टस्थानचिन्तनम् ॥ 79 ॥"
36	Chapter - 36	73	"सर्वलक्षणसंपन्ना सर्वाधारमयी परा।  
नित्या संपूर्णषाड्‌गुण्या या विष्णोर्मूर्तिरुज्ज्वला ॥ 80 ॥"
36	Chapter - 36	74	"सैवेयं कथ्यते मूर्तिर्मान्त्री मन्त्रैश्चिदात्मकैः।  
स्वीकारयति तां मन्त्री(तन्मन्त्री B. F.) देवं यत् स्वेन तेजसा ॥ 81 ॥"
36	Chapter - 36	75	"तदावाहनमित्युक्तं मन्त्रविज्ञानपारगैः।  
स्वस्तिकृत्यै स्वभावेन चेतनाचेतनं हरिः ॥ 82 ॥"
36	Chapter - 36	76	"अधितिष्ठति यद्विश्वमासनं तदनु क्रिया।  
ममानन्दमयी शक्तिर्देवस्त्वाप्यायते यया ॥ 83 ॥"
36	Chapter - 36	77	"तच्छेषा (उभयोः प्रीतिः A.)उभयेऽपीति द्योत्यते पाद्यदानतः।  
षोढा विभज्य रूपं स्वं तर्पयामि सनातनम् ॥ 85 ॥"
36	Chapter - 36	78	"शब्दाद्यैः पञ्चभिर्भावैरन्तश्चाप्यभिमानतः।  
समावेशितसद्भावैर्भोगैः सांदृष्टिकादिकैः ॥ 86 ॥"
36	Chapter - 36	79	"आराधयेज्जगन्नाथं सावधानेन चेतसा।  
दृष्ट्यैव जन्यते प्रीतिर्येषां(यैस्ते C.) सांदृष्टिका मताः ॥ 87 ॥"
36	Chapter - 36	80	"शुभा रूपोल्बणास्ते च दीपप्रवहणादयः।  
भोगाः शुभकराः शश्वत्तर्पयन्ति रसौर्हि ये ॥ 88 ॥"
36	Chapter - 36	81	"भोगाः सांस्पर्शिकास्ते स्युः पाद्यार्घ्यासनपूर्वकाः।  
गन्धाः सांस्पर्शिके केचित् केचिदाभ्यवहारिके ॥ 90 ॥"
36	Chapter - 36	82	"निविष्टा (अनुलोमाः G.)अनिलाद्याः स्युरन्त्याः पाकजगन्धिनः(पङ्कजगन्धिनः A. B. F.)।  
स्तुतिवादित्रगीताद्या भोगाः शब्दमया हि ये ॥ 91 ॥"
36	Chapter - 36	83	"दैन्याञ्जलिपुटाद्याश्च ते स्मृता आभिमानिकाः।  
इत्थं चतुर्विधैर्भोगैः शास्त्रदृष्टेन वर्त्मना ॥ 92 ॥"
36	Chapter - 36	84	"ऋग्भिः सप्रणवाद्याबिस्तोषयेत् पुरुषोत्तमम्।  
मन्त्रान्ते भोगनिर्देश- प्रीतिश्च तदनन्तरम् ॥ 93 ॥"
36	Chapter - 36	85	"ओंकृत्यर्चमथोच्चार्य प्रणवादीनि पञ्च च।  
आवाहयामि लक्ष्मीशं परमात्मानमव्ययम् ॥ 94 ॥"
36	Chapter - 36	86	"आतिष्ठतामिमां मूर्तिं मदनुग्रहकाम्यया।  
श्रिया सार्धं जगन्नाथो दिव्यो नारायणः पुमान् ॥ 95 ॥"
36	Chapter - 36	87	"इत्यञ्जलिप्रसूनस्थं स्वमूर्ताववतार्य च।  
प्रणम्य स्वागतं पृष्ट्वा क्षामयेदनया धिया ॥ 96 ॥"
36	Chapter - 36	88	"प्रणम्य(प्रणत्वा B. F. G.) भगवन् पश्चादासनेनार्चयामि च।  
उक्त्वा मन्त्रानथोच्चार्य त्रिर्निर्दिश्येदमित्यतः ॥ 97 ॥"
36	Chapter - 36	89	"पश्चात् सनाम निर्दिश्य प्रीतिं पश्चात् समाचरेत्।  
प्रीयतां भगवान् पश्चाद्वासुदेवस्ततः परम् ॥ 98 ॥"
36	Chapter - 36	90	"अर्घ्यं निःस्रावयेद्वेद्यामयं भोगविधिक्रमः।  
आसनार्घ्यादि भोगेषु यथालिङ्गं विनिर्दिशेत् ॥ 99 ॥"
36	Chapter - 36	91	"आद्ययावाहनं कुर्यादासनं च द्वितीयया।  
अर्घ्यं तृतीयया देयं मूर्ध्न्यापः कुसुमोद्धृताः ॥ 100 ॥"
36	Chapter - 36	92	"पाद्यं देयं चतुर्थ्या तु पञ्चम्याचमनीयकम्।  
षष्ठ्या स्नानविधिः कार्यः सप्तम्या परिधानकम् ॥ 101 ॥"
36	Chapter - 36	93	"अष्टम्योत्तरवासश्च नवम्या गन्धलेपनम्।  
दशम्या स्रगलंकारा(अलंकारः C.) एकादश्या तु दीपकः ॥ 102 ॥"
